Order_ID,Order_Date,Customer_ID,Customer_Name,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount,Sales,Profit
ORD00926,2024-02-12,CUST0135,Customer 260,West Bengal,Kolkata,Office Supplies,Storage,Storage Model 3,800,5,0.15,3400.0,480.92
ORD00927,2024-08-29,CUST0149,Customer 198,Karnataka,Bengaluru,Technology,Printers,Printers Model 4,7000,6,0.05,39900.0,5448.43
ORD00928,2024-05-10,CUST0100,Customer 256,Rajasthan,Jodhpur,Office Supplies,Paper,Paper Model 4,800,2,0.05,1520.0,259.29
ORD00929,2024-09-15,CUST0102,Customer 260,Uttar Pradesh,Lucknow,Furniture,Bookcases,Bookcases Model 2,4000,1,0.1,3600.0,423.74
ORD00930,2025-01-08,CUST0065,Customer 282,Gujarat,Ahmedabad,Office Supplies,Pens,Pens Model 3,50,1,0.05,47.5,9.67
ORD00931,2025-11-26,CUST0148,Customer 105,Delhi,New Delhi,Office Supplies,Binders,Binders Model 2,900,4,0.1,3240.0,479.44
ORD00932,2025-08-06,CUST0140,Customer 27,Delhi,New Delhi,Office Supplies,Paper,Paper Model 2,350,3,0.05,997.5,197.3
ORD00933,2024-08-18,CUST0275,Customer 246,Gujarat,Surat,Technology,Laptops,Laptops Model 4,70000,4,0.1,252000.0,21897.87
ORD00934,2024-05-07,CUST0195,Customer 143,Rajasthan,Jodhpur,Office Supplies,Binders,Binders Model 4,150,6,0.2,720.0,92.06
ORD00935,2024-10-19,CUST0199,Customer 1,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 4,200,4,0.05,760.0,101.64
ORD00936,2024-06-10,CUST0281,Customer 253,Rajasthan,Jaipur,Technology,Accessories,Accessories Model 2,3000,4,0.1,10800.0,1801.67
ORD00937,2024-07-28,CUST0046,Customer 28,Delhi,New Delhi,Office Supplies,Binders,Binders Model 4,300,5,0.1,1350.0,238.98
ORD00938,2025-08-08,CUST0019,Customer 156,Maharashtra,Nagpur,Furniture,Tables,Tables Model 3,12000,7,0.05,79800.0,7726.66
ORD00939,2024-01-28,CUST0260,Customer 22,Uttar Pradesh,Kanpur,Technology,Printers,Printers Model 1,7000,3,0.05,19950.0,2230.46
ORD00940,2024-06-04,CUST0074,Customer 90,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 4,4500,1,0.05,4275.0,637.01
ORD00941,2025-04-25,CUST0214,Customer 108,Tamil Nadu,Coimbatore,Office Supplies,Storage,Storage Model 3,800,4,0.05,3040.0,680.55
ORD00942,2024-02-29,CUST0250,Customer 48,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 2,550,5,0.2,2200.0,272.94
ORD00943,2024-10-12,CUST0204,Customer 172,Delhi,New Delhi,Office Supplies,Storage,Storage Model 3,800,4,0.15,2720.0,373.22
ORD00944,2025-08-25,CUST0200,Customer 74,West Bengal,Kolkata,Office Supplies,Storage,Storage Model 4,1500,4,0.1,5400.0,1030.14
ORD00945,2025-09-14,CUST0291,Customer 23,Maharashtra,Nashik,Office Supplies,Paper,Paper Model 3,350,4,0.1,1260.0,201.78
ORD00946,2024-11-20,CUST0067,Customer 249,Maharashtra,Nagpur,Technology,Accessories,Accessories Model 4,3000,1,0.0,3000.0,465.24
ORD00947,2025-09-05,CUST0120,Customer 191,Uttar Pradesh,Varanasi,Office Supplies,Storage,Storage Model 2,800,6,0.2,3840.0,306.32
ORD00948,2024-08-22,CUST0150,Customer 257,Maharashtra,Nashik,Office Supplies,Binders,Binders Model 1,300,4,0.05,1140.0,202.77
ORD00949,2025-05-17,CUST0006,Customer 144,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 3,2500,7,0.05,16625.0,1159.66
ORD00950,2024-04-25,CUST0026,Customer 53,Tamil Nadu,Chennai,Technology,Mobiles,Mobiles Model 4,25000,2,0.2,40000.0,4139.33
ORD00951,2025-06-11,CUST0273,Customer 160,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Model 1,6500,3,0.05,18525.0,2120.21
ORD00952,2024-02-27,CUST0093,Customer 221,Uttar Pradesh,Prayagraj,Technology,Printers,Printers Model 2,22000,7,0.1,138600.0,14604.94
ORD00953,2024-02-03,CUST0208,Customer 199,West Bengal,Durgapur,Technology,Accessories,Accessories Model 2,1000,6,0.15,5100.0,379.7
ORD00954,2025-02-23,CUST0007,Customer 160,Delhi,New Delhi,Office Supplies,Binders,Binders Model 4,150,1,0.15,127.5,15.25
ORD00955,2024-02-14,CUST0198,Customer 216,Delhi,New Delhi,Technology,Printers,Printers Model 2,11000,7,0.2,61600.0,5867.33
ORD00956,2024-12-30,CUST0103,Customer 104,Maharashtra,Nashik,Technology,Printers,Printers Model 3,11000,6,0.15,56100.0,3602.16
ORD00957,2024-09-10,CUST0121,Customer 32,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 2,10000,6,0.0,60000.0,9077.89
ORD00958,2025-04-06,CUST0046,Customer 119,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 3,2500,1,0.25,1875.0,-40.28
ORD00959,2025-05-22,CUST0046,Customer 14,Delhi,New Delhi,Furniture,Tables,Tables Model 1,8000,7,0.05,53200.0,7133.69
ORD00960,2024-11-28,CUST0175,Customer 114,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 1,7000,2,0.2,11200.0,601.45
ORD00961,2025-09-12,CUST0289,Customer 97,Uttar Pradesh,Kanpur,Furniture,Bookcases,Bookcases Model 3,9500,2,0.2,15200.0,763.58
ORD00962,2024-09-16,CUST0196,Customer 95,Maharashtra,Nashik,Furniture,Office Furniture,Office Furniture Model 2,13000,4,0.1,46800.0,3947.32
ORD00963,2025-10-14,CUST0126,Customer 251,Karnataka,Mysuru,Technology,Laptops,Laptops Model 3,45000,6,0.25,202500.0,-1587.55
ORD00964,2025-07-06,CUST0282,Customer 50,Uttar Pradesh,Varanasi,Furniture,Bookcases,Bookcases Model 2,6500,5,0.15,27625.0,2081.11
ORD00965,2024-08-28,CUST0013,Customer 147,West Bengal,Durgapur,Technology,Mobiles,Mobiles Model 2,35000,6,0.1,189000.0,29722.43
ORD00966,2024-03-27,CUST0142,Customer 134,Uttar Pradesh,Lucknow,Technology,Laptops,Laptops Model 1,85000,1,0.05,80750.0,12425.81
ORD00967,2024-09-10,CUST0180,Customer 40,Karnataka,Mysuru,Office Supplies,Storage,Storage Model 1,5000,7,0.05,33250.0,7270.33
ORD00968,2024-01-22,CUST0040,Customer 173,Uttar Pradesh,Lucknow,Technology,Accessories,Accessories Model 4,3000,1,0.2,2400.0,264.13
ORD00969,2024-09-19,CUST0166,Customer 293,Karnataka,Mysuru,Office Supplies,Paper,Paper Model 4,350,4,0.05,1330.0,217.32
ORD00970,2025-06-10,CUST0223,Customer 201,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 4,4500,2,0.2,7200.0,223.57
ORD00971,2025-08-02,CUST0221,Customer 271,Rajasthan,Jaipur,Furniture,Chairs,Chairs Model 1,2500,1,0.15,2125.0,105.65
ORD00972,2024-03-17,CUST0135,Customer 173,Maharashtra,Pune,Technology,Laptops,Laptops Model 1,85000,4,0.15,289000.0,29023.72
ORD00973,2025-01-07,CUST0273,Customer 179,West Bengal,Kolkata,Office Supplies,Binders,Binders Model 3,550,4,0.15,1870.0,283.25
ORD00974,2024-06-16,CUST0180,Customer 58,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Model 4,4000,5,0.15,17000.0,1081.0
ORD00975,2025-06-15,CUST0069,Customer 215,Uttar Pradesh,Varanasi,Furniture,Chairs,Chairs Model 1,2500,7,0.15,14875.0,527.71
ORD00976,2025-03-29,CUST0187,Customer 6,West Bengal,Durgapur,Furniture,Chairs,Chairs Model 3,2500,1,0.05,2375.0,229.96
ORD00977,2025-12-31,CUST0057,Customer 226,West Bengal,Durgapur,Technology,Mobiles,Mobiles Model 3,25000,3,0.0,75000.0,11736.2
ORD00978,2025-02-13,CUST0246,Customer 19,Gujarat,Surat,Furniture,Office Furniture,Office Furniture Model 1,20000,2,0.05,38000.0,4730.13
ORD00979,2024-09-30,CUST0194,Customer 172,Karnataka,Mysuru,Furniture,Tables,Tables Model 4,8000,1,0.15,6800.0,423.19
ORD00980,2024-05-17,CUST0183,Customer 242,Rajasthan,Jodhpur,Furniture,Tables,Tables Model 4,18000,2,0.1,32400.0,2199.48
ORD00981,2024-02-22,CUST0192,Customer 80,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 1,4500,6,0.15,22950.0,1932.59
ORD00982,2025-03-22,CUST0290,Customer 209,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 1,900,7,0.1,5670.0,696.67
ORD00983,2024-12-18,CUST0141,Customer 96,West Bengal,Kolkata,Technology,Accessories,Accessories Model 4,3000,7,0.15,17850.0,1468.17
ORD00984,2024-01-05,CUST0243,Customer 21,West Bengal,Kolkata,Office Supplies,Binders,Binders Model 1,150,1,0.1,135.0,22.38
ORD00985,2024-05-29,CUST0162,Customer 120,Maharashtra,Nashik,Technology,Mobiles,Mobiles Model 2,35000,7,0.0,245000.0,49392.08
ORD00986,2024-12-30,CUST0065,Customer 69,Gujarat,Vadodara,Technology,Mobiles,Mobiles Model 3,18000,2,0.25,27000.0,1078.08
ORD00987,2024-03-02,CUST0300,Customer 136,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 1,35000,7,0.05,232750.0,36187.51
ORD00988,2024-06-14,CUST0205,Customer 267,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 2,150,7,0.2,840.0,83.15
ORD00989,2024-11-03,CUST0138,Customer 174,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 3,30000,1,0.05,28500.0,3592.09
ORD00990,2024-02-29,CUST0202,Customer 250,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 4,150,3,0.15,382.5,68.6
ORD00991,2024-06-10,CUST0042,Customer 276,Gujarat,Surat,Furniture,Office Furniture,Office Furniture Model 2,20000,7,0.1,126000.0,10075.27
ORD00992,2024-05-03,CUST0293,Customer 162,Delhi,New Delhi,Technology,Accessories,Accessories Model 1,1000,7,0.15,5950.0,661.03
ORD00993,2024-11-23,CUST0065,Customer 135,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 4,150,4,0.1,540.0,92.82
ORD00994,2025-02-24,CUST0218,Customer 136,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 3,12000,5,0.15,51000.0,2725.74
ORD00995,2025-09-18,CUST0013,Customer 69,Uttar Pradesh,Kanpur,Furniture,Bookcases,Bookcases Model 1,6500,2,0.15,11050.0,1037.8
ORD00996,2024-10-10,CUST0126,Customer 134,Maharashtra,Mumbai,Office Supplies,Pens,Pens Model 4,350,7,0.25,1837.5,196.01
ORD00997,2025-01-03,CUST0110,Customer 67,Uttar Pradesh,Prayagraj,Furniture,Office Furniture,Office Furniture Model 3,13000,1,0.1,11700.0,1121.69
ORD00998,2024-12-20,CUST0288,Customer 112,Rajasthan,Udaipur,Furniture,Tables,Tables Model 1,8000,1,0.15,6800.0,640.92
ORD00999,2025-11-24,CUST0147,Customer 268,Maharashtra,Nagpur,Office Supplies,Storage,Storage Model 2,800,4,0.0,3200.0,773.83
ORD01000,2024-06-24,CUST0195,Customer 107,Gujarat,Vadodara,Office Supplies,Binders,Binders Model 3,550,4,0.25,1650.0,236.21
